candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,heading,item_text,license_numbers,date,document_vote_date,license_number,license_num,normalized_license_num,license_number_raw,outcome,disposition,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,ambiguity_notes,review_status,licensee,licensee_dba,from_address,transferor,transferor_dba,transferee,transferee_dba,to_address,event_id,event_type,action_subtype,parties,source_hash,pledge_recipient,pledge_recipient_raw,pledge_recipients,current_lien_verified,outcome_text_raw
BLB-2022-01-27-018,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,7,7,9,"Columbus Avenue Liquor Group, Inc.","9. Columbus Avenue Liquor Group, Inc.

Doing business as: Wine Emporium
474 Columbus Ave., Roxbury, MA 02118
License #: LB‑101943
Holder of a Retail Package Store All‑Alcoholic Beverages License has petitioned to pledge the
license, stock and inventory to – Newburyport Five Cents Savings Bank.
Attorney: James C. Rudser

Granted
______________________________________________________________________________","[""LB-101943""]",2022-01-27,2022-01-27,LB-101943,LB101943,LB101943,LB‑101943,granted,granted,Granted,True,True,False,[],manually_reviewed,"Columbus Avenue Liquor Group, Inc.",Wine Emporium,"474 Columbus Ave., Roxbury, MA 02118","Columbus Avenue Liquor Group, Inc.",Wine Emporium,,,,BLB-2022-01-27-018-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Columbus Avenue Liquor Group, Inc."", ""licensee_dba"": ""Wine Emporium"", ""from_address"": ""474 Columbus Ave., Roxbury, MA 02118"", ""transferor"": ""Columbus Avenue Liquor Group, Inc."", ""transferor_dba"": ""Wine Emporium"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Newburyport Five Cents Savings Bank""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,Newburyport Five Cents Savings Bank,Newburyport Five Cents Savings Bank,"[""Newburyport Five Cents Savings Bank""]",False,
BLB-2022-01-27-027,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,10,10,18,"Five Twenty Tremont, Inc.","18. Five Twenty Tremont, Inc.

Doing business as: Eagle
520 Tremont St., Roxbury, MA 02118
License #: LB‑99254
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above‑To: Two Greeks and a Persian, LLC d/b/a Kartel (at the same
location). Shahrokh Reza, Manager. Closing hour 2:00 AM.
Attorney: Mark A. Evlogiadis

Granted
______________________________________________________________________________","[""LB-99254""]",2022-01-27,2022-01-27,LB-99254,LB99254,LB99254,LB‑99254,granted,granted,Granted,True,True,False,[],manually_reviewed,"Five Twenty Tremont, Inc.",Eagle,"520 Tremont St., Roxbury, MA 02118","Five Twenty Tremont, Inc.",Eagle,"Two Greeks and a Persian, LLC",Kartel,"520 Tremont St., Roxbury, MA 02118",BLB-2022-01-27-027-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Five Twenty Tremont, Inc."", ""licensee_dba"": ""Eagle"", ""from_address"": ""520 Tremont St., Roxbury, MA 02118"", ""transferor"": ""Five Twenty Tremont, Inc."", ""transferor_dba"": ""Eagle"", ""transferee"": ""Two Greeks and a Persian, LLC"", ""transferee_dba"": ""Kartel"", ""to_address"": ""520 Tremont St., Roxbury, MA 02118""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-01-27-028,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,11,11,19,"Bnv 8, Inc.","19. Bnv 8, Inc.

Doing business as: Certified Meatball Company
429 W Broadway South Boston, MA 02127
License #: LB‑99757
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license from the above – To: 429 Broadway LLC d/b/a Certified
Meatball Company (at the same location). Eric Aulenback, Manager. 1:00 AM Closing Hour.
Attorney: Nicholas J. Zozula

Granted
______________________________________________________________________________","[""LB-99757""]",2022-01-27,2022-01-27,LB-99757,LB99757,LB99757,LB‑99757,granted,granted,Granted,True,True,False,[],manually_reviewed,"Bnv 8, Inc.",Certified Meatball Company,"429 W Broadway South Boston, MA 02127","Bnv 8, Inc.",Certified Meatball Company,429 Broadway LLC,Certified Meatball Company,"429 W Broadway South Boston, MA 02127",BLB-2022-01-27-028-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Bnv 8, Inc."", ""licensee_dba"": ""Certified Meatball Company"", ""from_address"": ""429 W Broadway South Boston, MA 02127"", ""transferor"": ""Bnv 8, Inc."", ""transferor_dba"": ""Certified Meatball Company"", ""transferee"": ""429 Broadway LLC"", ""transferee_dba"": ""Certified Meatball Company"", ""to_address"": ""429 W Broadway South Boston, MA 02127""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-01-27-029,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,11,11,20,"325, LLC","20. 325, LLC

81 Fairmount Ave., Hyde Park, MA 02136
License #: LB‑99343
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above‑To: Park 54 Restaurant Group, LLC d/b/a Park 54 Restaurant
& Lounge (at the same location). Shawn Hunter, Manager. Closing hour 1:00 AM. Lastly, has
petitioned to Pledge the License to 325, LLC.

Granted

______________________________________________________________________________","[""LB-99343""]",2022-01-27,2022-01-27,LB-99343,LB99343,LB99343,LB‑99343,granted,granted,Granted,True,True,False,[],manually_reviewed,"325, LLC",,"81 Fairmount Ave., Hyde Park, MA 02136","325, LLC",,"Park 54 Restaurant Group, LLC",Park 54 Restaurant & Lounge,"81 Fairmount Ave., Hyde Park, MA 02136",BLB-2022-01-27-029-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""325, LLC"", ""licensee_dba"": null, ""from_address"": ""81 Fairmount Ave., Hyde Park, MA 02136"", ""transferor"": ""325, LLC"", ""transferor_dba"": null, ""transferee"": ""Park 54 Restaurant Group, LLC"", ""transferee_dba"": ""Park 54 Restaurant & Lounge"", ""to_address"": ""81 Fairmount Ave., Hyde Park, MA 02136""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-01-27-029,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,11,11,20,"325, LLC","20. 325, LLC

81 Fairmount Ave., Hyde Park, MA 02136
License #: LB‑99343
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above‑To: Park 54 Restaurant Group, LLC d/b/a Park 54 Restaurant
& Lounge (at the same location). Shawn Hunter, Manager. Closing hour 1:00 AM. Lastly, has
petitioned to Pledge the License to 325, LLC.

Granted

______________________________________________________________________________","[""LB-99343""]",2022-01-27,2022-01-27,LB-99343,LB99343,LB99343,LB‑99343,granted,granted,Granted,True,True,False,[],manually_reviewed,"Park 54 Restaurant Group, LLC",Park 54 Restaurant & Lounge,"81 Fairmount Ave., Hyde Park, MA 02136","325, LLC",,"Park 54 Restaurant Group, LLC",Park 54 Restaurant & Lounge,"81 Fairmount Ave., Hyde Park, MA 02136",BLB-2022-01-27-029-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Park 54 Restaurant Group, LLC"", ""licensee_dba"": ""Park 54 Restaurant & Lounge"", ""from_address"": ""81 Fairmount Ave., Hyde Park, MA 02136"", ""transferor"": ""325, LLC"", ""transferor_dba"": null, ""transferee"": ""Park 54 Restaurant Group, LLC"", ""transferee_dba"": ""Park 54 Restaurant & Lounge"", ""to_address"": ""81 Fairmount Ave., Hyde Park, MA 02136"", ""pledge_recipient"": ""325, LLC""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,"325, LLC","325, LLC","[""325, LLC""]",False,
BLB-2022-01-27-030,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,11,12,21,Columbus Corporation,"21. Columbus Corporation

Doing business as: Giacomo’s Restaurant
431 Columbus Ave., Boston, MA 02116
License #: LB‑99768
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license from the above – To: Casa Giacomo's LLC d/b/a Giacomo’s
Restaurant (at the same location). Irakli Gogitidze, Manager. 11:30 PM Closing Hour. Secondly,
has petitioned to Pledge the License and Inventory to Eagle Bank.
Attorney: Benjamin E. Levin

Granted

______________________________________________________________________________","[""LB-99768""]",2022-01-27,2022-01-27,LB-99768,LB99768,LB99768,LB‑99768,granted,granted,Granted,True,True,False,[],manually_reviewed,Columbus Corporation,Giacomo’s Restaurant,"431 Columbus Ave., Boston, MA 02116",Columbus Corporation,Giacomo’s Restaurant,Casa Giacomo's LLC,Giacomo’s Restaurant,"431 Columbus Ave., Boston, MA 02116",BLB-2022-01-27-030-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Columbus Corporation"", ""licensee_dba"": ""Giacomo’s Restaurant"", ""from_address"": ""431 Columbus Ave., Boston, MA 02116"", ""transferor"": ""Columbus Corporation"", ""transferor_dba"": ""Giacomo’s Restaurant"", ""transferee"": ""Casa Giacomo's LLC"", ""transferee_dba"": ""Giacomo’s Restaurant"", ""to_address"": ""431 Columbus Ave., Boston, MA 02116""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-01-27-030,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,11,12,21,Columbus Corporation,"21. Columbus Corporation

Doing business as: Giacomo’s Restaurant
431 Columbus Ave., Boston, MA 02116
License #: LB‑99768
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license from the above – To: Casa Giacomo's LLC d/b/a Giacomo’s
Restaurant (at the same location). Irakli Gogitidze, Manager. 11:30 PM Closing Hour. Secondly,
has petitioned to Pledge the License and Inventory to Eagle Bank.
Attorney: Benjamin E. Levin

Granted

______________________________________________________________________________","[""LB-99768""]",2022-01-27,2022-01-27,LB-99768,LB99768,LB99768,LB‑99768,granted,granted,Granted,True,True,False,[],manually_reviewed,Casa Giacomo's LLC,Giacomo’s Restaurant,"431 Columbus Ave., Boston, MA 02116",Columbus Corporation,Giacomo’s Restaurant,Casa Giacomo's LLC,Giacomo’s Restaurant,"431 Columbus Ave., Boston, MA 02116",BLB-2022-01-27-030-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Casa Giacomo's LLC"", ""licensee_dba"": ""Giacomo’s Restaurant"", ""from_address"": ""431 Columbus Ave., Boston, MA 02116"", ""transferor"": ""Columbus Corporation"", ""transferor_dba"": ""Giacomo’s Restaurant"", ""transferee"": ""Casa Giacomo's LLC"", ""transferee_dba"": ""Giacomo’s Restaurant"", ""to_address"": ""431 Columbus Ave., Boston, MA 02116"", ""pledge_recipient"": ""Eagle Bank""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,Eagle Bank,Eagle Bank,"[""Eagle Bank""]",False,
BLB-2022-01-27-031,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,12,12,22,"Donna Temple, LLC","22. Donna Temple, LLC

Doing business as: Stoddard’s Fine Food and Ale
48 ‑ 50 Temple Pl., Boston, MA 02111
License #: LB‑98906
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license and the location from the above – To: ReelHouse Oyster Bar Seaport LLC
d/b/a ReelHouse Oyster Bar located at 10 Waterside Drive Boston, MA 02210. Premise
consisting of +/‑ 1,857 SF: On ground floor in one main room with bar area, bar dining area, and
chef bar. Kitchen, storage, and restrooms located to left of bar and dining areas. Main entrance
located on end of pier with one additional entrance/exit to right of bar and dining area and one
additional entrance/exit located at rear of bar and dining area. Three annual outdoor patios
consisting of +/‑ 1,058 SF located on private property (same hours) . Additionally, Applicant
seeks to remove existing conditions on prior Licensee. Thomas Baird Ferguson, Manager.
Closing hour 1AM.
Attorney: William Burke

Granted - 10PM Closing Hour on Outdoor Patios
Prior Licensee Conditions Removed
______________________________________________________________________________","[""LB-98906""]",2022-01-27,2022-01-27,LB-98906,LB98906,LB98906,LB‑98906,granted,granted,Granted - 10PM Closing Hour on Outdoor Patios Prior Licensee Conditions Removed,True,True,False,[],manually_reviewed,"Donna Temple, LLC",Stoddard’s Fine Food and Ale,"48 ‑ 50 Temple Pl., Boston, MA 02111","Donna Temple, LLC",Stoddard’s Fine Food and Ale,ReelHouse Oyster Bar Seaport LLC,ReelHouse Oyster Bar,"10 Waterside Drive Boston, MA 02210",BLB-2022-01-27-031-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Donna Temple, LLC"", ""licensee_dba"": ""Stoddard’s Fine Food and Ale"", ""from_address"": ""48 ‑ 50 Temple Pl., Boston, MA 02111"", ""transferor"": ""Donna Temple, LLC"", ""transferor_dba"": ""Stoddard’s Fine Food and Ale"", ""transferee"": ""ReelHouse Oyster Bar Seaport LLC"", ""transferee_dba"": ""ReelHouse Oyster Bar"", ""to_address"": ""10 Waterside Drive Boston, MA 02210""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-01-27-032,BLB-2022-01-27,https://www.boston.gov/sites/default/files/file/2022/01/Voting%20Minutes%20Jan%2027.docx.pdf,12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,2022-01-27,12,12,23,"Pho Countryside Ii, Inc.","23. Pho Countryside Ii, Inc.

468 Commonwealth Ave., Boston, MA 02215
License #: LB‑99743
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license and the location from the above – To: GRNA SP of MA LLC
d/b/a Street Pizza located at 368 Congress Street Boston, MA, 02210. The premises consist of
approximately 3,300SF located within the Residence Inn by Marriott with 5 entrances, 4 with
access from the hotel and 1 main entrance from Congress Street. Main dining room (Seating for
99), 1 bar with seating, a Take‑Out Window, kitchen and storage. Closing hour 11:00PM. Juan
Jose Garcia, Manager.

Withdrawn
______________________________________________________________________________","[""LB-99743""]",2022-01-27,2022-01-27,LB-99743,LB99743,LB99743,LB‑99743,withdrawn,withdrawn,Withdrawn,True,False,False,[],manually_reviewed,"Pho Countryside Ii, Inc.",,"468 Commonwealth Ave., Boston, MA 02215","Pho Countryside Ii, Inc.",,GRNA SP of MA LLC,Street Pizza,"368 Congress Street Boston, MA, 02210",BLB-2022-01-27-032-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Pho Countryside Ii, Inc."", ""licensee_dba"": null, ""from_address"": ""468 Commonwealth Ave., Boston, MA 02215"", ""transferor"": ""Pho Countryside Ii, Inc."", ""transferor_dba"": null, ""transferee"": ""GRNA SP of MA LLC"", ""transferee_dba"": ""Street Pizza"", ""to_address"": ""368 Congress Street Boston, MA, 02210""}",12e70f8b09c17b9dcd1547bced7c030bf4d3f8532b1ba0d59a84e21d15ae21bc,,,,,
BLB-2022-02-03-020,BLB-2022-02-03,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb%203.docx.pdf,6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,2022-02-03,7,7,10,"Boston Garden Fours, LLC","10. Boston Garden Fours, LLC

Doing business as: Scores
166 Canal St., Boston, MA 02114
License #: LB-98972
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to Pledge
the License to Northern Bank & Trust Company.
Attorney: Michael W. Ford

Granted
______________________________________________________________________________","[""LB-98972""]",2022-02-03,2022-02-03,LB-98972,LB98972,LB98972,LB-98972,granted,granted,Granted,True,True,False,[],manually_reviewed,"Boston Garden Fours, LLC",Scores,"166 Canal St., Boston, MA 02114","Boston Garden Fours, LLC",Scores,,,,BLB-2022-02-03-020-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Boston Garden Fours, LLC"", ""licensee_dba"": ""Scores"", ""from_address"": ""166 Canal St., Boston, MA 02114"", ""transferor"": ""Boston Garden Fours, LLC"", ""transferor_dba"": ""Scores"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Northern Bank & Trust Company""}",6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,Northern Bank & Trust Company,Northern Bank & Trust Company,"[""Northern Bank & Trust Company""]",False,
BLB-2022-02-03-022,BLB-2022-02-03,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb%203.docx.pdf,6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,2022-02-03,8,8,12,"Mhf Devonshire V, LLC","12. Mhf Devonshire V, LLC

Doing business as: Hyatt Centric Boston
54 Devonshire St., Boston, MA 02109
License #: LB‑99181
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above ‑ To: MHF Devonshire Operating V, LLC d/b/a Hyatt Centric
Boston (at the same location). Vincent Ellis, Manager. 2:00 AM Closing Hour. Secondly, has
petitioned for the approval of a management agreement between Boston Centric Restaurant LLC
and FVH Colby Hospitality Group LLC.
Attorney: Joseph H. Devlin

Granted
______________________________________________________________________________","[""LB-99181""]",2022-02-03,2022-02-03,LB-99181,LB99181,LB99181,LB‑99181,granted,granted,Granted,True,True,False,[],manually_reviewed,"Mhf Devonshire V, LLC",Hyatt Centric Boston,"54 Devonshire St., Boston, MA 02109","Mhf Devonshire V, LLC",Hyatt Centric Boston,"MHF Devonshire Operating V, LLC",Hyatt Centric Boston,"54 Devonshire St., Boston, MA 02109",BLB-2022-02-03-022-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Mhf Devonshire V, LLC"", ""licensee_dba"": ""Hyatt Centric Boston"", ""from_address"": ""54 Devonshire St., Boston, MA 02109"", ""transferor"": ""Mhf Devonshire V, LLC"", ""transferor_dba"": ""Hyatt Centric Boston"", ""transferee"": ""MHF Devonshire Operating V, LLC"", ""transferee_dba"": ""Hyatt Centric Boston"", ""to_address"": ""54 Devonshire St., Boston, MA 02109""}",6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,,,,,
BLB-2022-02-03-023,BLB-2022-02-03,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb%203.docx.pdf,6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,2022-02-03,9,9,13,"Boston Four Winds, Inc.","13. Boston Four Winds, Inc.

Doing business as: Four Winds Seafood-Grill
266 Commercial St., Boston, MA 02109
License #: LB‑99004
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above‑To: Good Time Hospitality, LLC d/b/a The Flamingo (at the
same location). Tyrone Di Stasi, Manager. Closing hour 2:00 AM. Lastly, has petitioned to
Pledge the License to 266 Commercial Street LLC.
Attorney: Marci Costa

Granted
______________________________________________________________________________","[""LB-99004""]",2022-02-03,2022-02-03,LB-99004,LB99004,LB99004,LB‑99004,granted,granted,Granted,True,True,False,[],manually_reviewed,"Boston Four Winds, Inc.",Four Winds Seafood-Grill,"266 Commercial St., Boston, MA 02109","Boston Four Winds, Inc.",Four Winds Seafood-Grill,"Good Time Hospitality, LLC",The Flamingo,"266 Commercial St., Boston, MA 02109",BLB-2022-02-03-023-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Boston Four Winds, Inc."", ""licensee_dba"": ""Four Winds Seafood-Grill"", ""from_address"": ""266 Commercial St., Boston, MA 02109"", ""transferor"": ""Boston Four Winds, Inc."", ""transferor_dba"": ""Four Winds Seafood-Grill"", ""transferee"": ""Good Time Hospitality, LLC"", ""transferee_dba"": ""The Flamingo"", ""to_address"": ""266 Commercial St., Boston, MA 02109""}",6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,,,,,
BLB-2022-02-03-023,BLB-2022-02-03,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb%203.docx.pdf,6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,2022-02-03,9,9,13,"Boston Four Winds, Inc.","13. Boston Four Winds, Inc.

Doing business as: Four Winds Seafood-Grill
266 Commercial St., Boston, MA 02109
License #: LB‑99004
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above‑To: Good Time Hospitality, LLC d/b/a The Flamingo (at the
same location). Tyrone Di Stasi, Manager. Closing hour 2:00 AM. Lastly, has petitioned to
Pledge the License to 266 Commercial Street LLC.
Attorney: Marci Costa

Granted
______________________________________________________________________________","[""LB-99004""]",2022-02-03,2022-02-03,LB-99004,LB99004,LB99004,LB‑99004,granted,granted,Granted,True,True,False,[],manually_reviewed,"Good Time Hospitality, LLC",The Flamingo,"266 Commercial St., Boston, MA 02109","Boston Four Winds, Inc.",Four Winds Seafood-Grill,"Good Time Hospitality, LLC",The Flamingo,"266 Commercial St., Boston, MA 02109",BLB-2022-02-03-023-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Good Time Hospitality, LLC"", ""licensee_dba"": ""The Flamingo"", ""from_address"": ""266 Commercial St., Boston, MA 02109"", ""transferor"": ""Boston Four Winds, Inc."", ""transferor_dba"": ""Four Winds Seafood-Grill"", ""transferee"": ""Good Time Hospitality, LLC"", ""transferee_dba"": ""The Flamingo"", ""to_address"": ""266 Commercial St., Boston, MA 02109"", ""pledge_recipient"": ""266 Commercial Street LLC""}",6820121d51dca08621bf80056e2f0c0257414522e7e8c0891eaaecc3aa9cb1d2,266 Commercial Street LLC,266 Commercial Street LLC,"[""266 Commercial Street LLC""]",False,
BLB-2022-02-17-024,BLB-2022-02-17,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb.%2017%202022.docx.pdf,63e8e5042a2c13bd5b5e5eb0a4ec227371ac49b4138445531e38faf46dce0872,2022-02-17,8,8,14,"Auditorium Cafe, Inc.","14. Auditorium Cafe, Inc.
Doing business as: The Pour House
909 Boylston Street, Boston,. MA 02115
License #: LB-98952
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
transfer the license from the above - To: 907 Boylston Street LLC d/b/a The Pour House (at the
same location).
Steven R. Brooks, Manager. 2:00 AM Closing Hour.
Attorney: Jon D. Aieta

Granted","[""LB-98952""]",2022-02-17,2022-02-17,LB-98952,LB98952,LB98952,LB-98952,granted,granted,Granted,True,True,False,[],manually_reviewed,"Auditorium Cafe, Inc.",The Pour House,"909 Boylston Street, Boston,. MA 02115","Auditorium Cafe, Inc.",The Pour House,907 Boylston Street LLC,The Pour House,"909 Boylston Street, Boston,. MA 02115",BLB-2022-02-17-024-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Auditorium Cafe, Inc."", ""licensee_dba"": ""The Pour House"", ""from_address"": ""909 Boylston Street, Boston,. MA 02115"", ""transferor"": ""Auditorium Cafe, Inc."", ""transferor_dba"": ""The Pour House"", ""transferee"": ""907 Boylston Street LLC"", ""transferee_dba"": ""The Pour House"", ""to_address"": ""909 Boylston Street, Boston,. MA 02115""}",63e8e5042a2c13bd5b5e5eb0a4ec227371ac49b4138445531e38faf46dce0872,,,,,
BLB-2022-02-17-025,BLB-2022-02-17,https://www.boston.gov/sites/default/files/file/2022/02/Voting%20Minutes%20Feb.%2017%202022.docx.pdf,63e8e5042a2c13bd5b5e5eb0a4ec227371ac49b4138445531e38faf46dce0872,2022-02-17,9,9,15,"Cuisiners, Inc.","15. Cuisiners, Inc.
Doing business as: Masa Restaurant
439 Tremont Street, Boston, MA 02116
License #: LB-99116
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
transfer the license from the above - To: 418RE-One Appleton, LLC d/b/a Reunion BBQ (at the
same location). Jessica Jimenez-Rivera, Manager. 1:00 AM Closing Hour. Lastly, has petitioned
for an approval of a management agreement between 418RE- One Appleton, LLC. and Reunion
BBQ, LLC.
Attorney: Dennis A. Quilty

Granted","[""LB-99116""]",2022-02-17,2022-02-17,LB-99116,LB99116,LB99116,LB-99116,granted,granted,Granted,True,True,False,[],manually_reviewed,"Cuisiners, Inc.",Masa Restaurant,"439 Tremont Street, Boston, MA 02116","Cuisiners, Inc.",Masa Restaurant,"418RE-One Appleton, LLC",Reunion BBQ,"439 Tremont Street, Boston, MA 02116",BLB-2022-02-17-025-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Cuisiners, Inc."", ""licensee_dba"": ""Masa Restaurant"", ""from_address"": ""439 Tremont Street, Boston, MA 02116"", ""transferor"": ""Cuisiners, Inc."", ""transferor_dba"": ""Masa Restaurant"", ""transferee"": ""418RE-One Appleton, LLC"", ""transferee_dba"": ""Reunion BBQ"", ""to_address"": ""439 Tremont Street, Boston, MA 02116""}",63e8e5042a2c13bd5b5e5eb0a4ec227371ac49b4138445531e38faf46dce0872,,,,,
BLB-2022-03-03-011,BLB-2022-03-03,https://www.boston.gov/sites/default/files/file/2022/03/Voting%20Minutes%203-3-22%20-%20Final.docx.pdf,3960e526806302ec4504ab2471f7d439434304d735314e4a3eeb790198f57b39,2022-03-03,4,4,5,"86 Mass Ave Wild Duck, Inc.","5. 86 Mass Ave Wild Duck, Inc.

Doing business as: Wild Duck
86 Massachusetts Ave., Boston, MA 02115
License #: LB‑447986
Holder of a Retail Package Store All‑Alcoholic Beverages License has petitioned to Pledge the
License & Inventory to Rockland Trust Company.
Attorney: John M. Mooradian

Granted
______________________________________________________________________________","[""LB-447986""]",2022-03-03,2022-03-03,LB-447986,LB447986,LB447986,LB‑447986,granted,granted,Granted,True,True,False,[],manually_reviewed,"86 Mass Ave Wild Duck, Inc.",Wild Duck,"86 Massachusetts Ave., Boston, MA 02115","86 Mass Ave Wild Duck, Inc.",Wild Duck,,,,BLB-2022-03-03-011-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""86 Mass Ave Wild Duck, Inc."", ""licensee_dba"": ""Wild Duck"", ""from_address"": ""86 Massachusetts Ave., Boston, MA 02115"", ""transferor"": ""86 Mass Ave Wild Duck, Inc."", ""transferor_dba"": ""Wild Duck"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Rockland Trust Company""}",3960e526806302ec4504ab2471f7d439434304d735314e4a3eeb790198f57b39,Rockland Trust Company,Rockland Trust Company,"[""Rockland Trust Company""]",False,
