holder_id,business_name,holder_key,license_numbers,dbas,scope_classes,query,current_state,lapsed_state
BH-a9ddee8a7a24fb50,"DEVONSHIRE WINE, LLC",DEVONSHIREWINELLC,"[""LB-101991""]","[""BOSTON WINE EXCHANGE""]","[""alcohol_license""]",DEVONSHIRE WINE,pending,pending
BH-9375d7988d5e5ab8,"DFD RESTAURANT GROUP, LLC",DFDRESTAURANTGROUPLLC,"[""LB-99385""]","[""RISTORANTE TOSCANO""]","[""alcohol_license""]",DFD RESTAURANT GROUP,pending,pending
BH-8fcab203e4d66483,D & G BROTHERS LLC,DGBROTHERSLLC,"[""LB-99542""]","[""ICHIBAN YAKITORI SUSHI HOUSE""]","[""alcohol_license""]",D & G BROTHERS,pending,pending
BH-a6d5489a765497b6,DIAMONDROCK BOSTON BROAD ST TENANT LLC,DIAMONDROCKBOSTONBROADSTTENANTLLC,"[""LB-101650""]","[""The Dagny""]","[""alcohol_license""]",DIAMONDROCK BOSTON BROAD ST TENANT,pending,pending
BH-fa388a9cfbec32f3,"DIAMONDROCK BOSTON TENANT, LLC",DIAMONDROCKBOSTONTENANTLLC,"[""LB-101660""]","[""WESTIN BOSTON WATERFRONT""]","[""alcohol_license""]",DIAMONDROCK BOSTON TENANT,pending,pending
BH-576c530417cc55ae,"DIRT + WATER, LLC",DIRTWATERLLC,"[""LB-99529""]","[""haley.henry""]","[""alcohol_license""]",DIRT + WATER,pending,pending
BH-20d27489de59d9ae,Diyan2019 Corp.,DIYAN2019CORP,"[""LB-101911""]","[""Jersey Street Liquors""]","[""alcohol_license""]",Diyan2019,pending,pending
BH-b87b53c0abf452f5,"DLW DINE BOSTON, LLC",DLWDINEBOSTONLLC,"[""LB-476657""]","[""Dine Boston Bar & Grille""]","[""alcohol_license""]",DLW DINE BOSTON,pending,pending
BH-759ee589c7051872,DLY HOT POT ALLSTON LLC,DLYHOTPOTALLSTONLLC,"[""LB-99556""]","[""DALONGYI HOT POT""]","[""alcohol_license""]",DLY HOT POT ALLSTON,pending,pending
BH-8271f0c3811fa146,Dockshare LLC,DOCKSHARELLC,"[""LB-612513""]","[""Holdfast Specialty Seafood Rolls""]","[""alcohol_license""]",Dockshare,pending,pending
BH-69e70afed0af8a2d,DOLCE FUMO RESTAURANT CORP.,DOLCEFUMORESTAURANTCORP,"[""LB-99726""]","[""RABIA'S DOLCE FUMO""]","[""alcohol_license""]",DOLCE FUMO RESTAURANT,pending,pending
BH-20775c7ff5bd20a7,"Dominican Kitchen, Inc.",DOMINICANKITCHENINC,"[""LB-578141""]","[""La Parada Dominican Kitchen""]","[""alcohol_license""]",Dominican Kitchen,pending,pending
BH-53a0725ac0a75ccf,"DONAN, INC.",DONANINC,"[""LB-99403""]","[""ARTU""]","[""alcohol_license""]",DONAN,pending,pending
BH-f3121f4a9d04cae8,DON'T LOOK BACK LESSEE,DONTLOOKBACKLESSEE,"[""LB-101667""]","[""LIBERTY HOTEL""]","[""alcohol_license""]",DON'T LOOK BACK LESSEE,pending,pending
BH-8f6dad975f65c4d0,"Dorchester Beer Holding, LLC",DORCHESTERBEERHOLDINGLLC,"[""LB-409597""]","[""Dorchester Brewing Company""]","[""alcohol_license""]",Dorchester Beer Holding,pending,pending
BH-c04aac0d7a211057,DORCHESTER BEER HOLDINGS LLC,DORCHESTERBEERHOLDINGSLLC,"[""LB-622335""]","[""Dorchester Brewing Company""]","[""alcohol_license""]",DORCHESTER BEER HOLDINGS,pending,pending
BH-0616fcb6089b2b45,"DORCHESTER LIQUOR GROUP, INC.",DORCHESTERLIQUORGROUPINC,"[""LB-101855""]","[""BLUE HILL SUPERETTE""]","[""alcohol_license""]",DORCHESTER LIQUOR GROUP,pending,pending
BH-5742c01c4a1513ca,Dorchester Market LLC,DORCHESTERMARKETLLC,"[""LB-485386""]","[""Dorchester Market""]","[""alcohol_license""]",Dorchester Market,pending,pending
BH-d15e66e55257dd37,"DORCHESTER SUPREME LIQUOR STORE, INC.",DORCHESTERSUPREMELIQUORSTOREINC,"[""LB-101886""]","[""SUPREME LIQUORS""]","[""alcohol_license""]",DORCHESTER SUPREME LIQUOR STORE,pending,pending
BH-4afea912f6ac5f8a,"Dorchester Tavern, LLC",DORCHESTERTAVERNLLC,"[""LB-99050""]","[""DOT TAVERN""]","[""alcohol_license""]",Dorchester Tavern,pending,pending
BH-d3d3ae38f5ab38a5,DORSET RESTAURANT GROUP LLC,DORSETRESTAURANTGROUPLLC,"[""LB-157964""]","[""LANDMARK PUBLIC HOUSE""]","[""alcohol_license""]",DORSET RESTAURANT GROUP,pending,pending
BH-6e53a33cbb963f61,"DOT Associates, LLC",DOTASSOCIATESLLC,"[""LB-99134""]","[""The Chester Tavern""]","[""alcohol_license""]",DOT Associates,pending,pending
BH-b2260c6648f301d1,"DOT LIQUOR, LLC",DOTLIQUORLLC,"[""LB-99048""]","[""DOT LIQUOR""]","[""alcohol_license""]",DOT LIQUOR,pending,pending
BH-1025735cccbd9180,"DQC, Inc.",DQCINC,"[""LB-598023""]","[""Chilacates Cantina""]","[""alcohol_license""]",DQC,pending,pending
BH-ea15174f27cdefd8,"DRAM, LLC",DRAMLLC,"[""LB-99256""]","[""THE CITIZEN""]","[""alcohol_license""]",DRAM,pending,pending
BH-d3b0d0569ab538b6,"Drawdown Brewing Company, LLC",DRAWDOWNBREWINGCOMPANYLLC,"[""LB-515583""]","[""Drawdown Brewing""]","[""alcohol_license""]",Drawdown Brewing Company,pending,pending
BH-64e64153cd61869d,"DRYDOCK CAFE, LLC",DRYDOCKCAFELLC,"[""LB-99859""]",[],"[""alcohol_license""]",DRYDOCK CAFE,pending,pending
BH-bfdb26edc3c0de58,"D STREET MUSIC, LLC",DSTREETMUSICLLC,"[""LB-99070""]","[""D's Keys Dueling Pianos""]","[""alcohol_license""]",D STREET MUSIC,pending,pending
BH-1f7886c58f55751b,"DTDA Enterprises, Inc.",DTDAENTERPRISESINC,"[""LB-578134""]","[""Don Tequeno y Dona Arepa""]","[""alcohol_license""]",DTDA Enterprises,pending,pending
BH-3a952b196ac60869,"DU FOURS, INC.",DUFOURSINC,"[""LB-99078""]","[""CASA ROMERO""]","[""alcohol_license""]",DU FOURS,pending,pending
BH-872edf1e5b8ce5a8,"DUMPLING CAFE, INC.",DUMPLINGCAFEINC,"[""LB-99870""]","[""DUMPLING CAFE""]","[""alcohol_license""]",DUMPLING CAFE,pending,pending
BH-541fa14a1ea872c3,"DUNBOY, INC.",DUNBOYINC,"[""LB-99157""]","[""MJ O'CONNOR'S IRISH PUB""]","[""alcohol_license""]",DUNBOY,pending,pending
BH-d6db2d859d24bd8a,DW Cafe Corporation,DWCAFECORPORATION,"[""LB-99781""]","[""Somenya Restaurant""]","[""alcohol_license""]",DW Cafe,pending,pending
BH-b7874850e1135378,"DW French, LLC",DWFRENCHLLC,"[""LB-99023""]","[""MIDA""]","[""alcohol_license""]",DW French,pending,pending
BH-9b9130ad9aecdd5d,"Dynasty Restaurant, Inc.",DYNASTYRESTAURANTINC,"[""LB-99763""]","[""Dynasty Restaurant""]","[""alcohol_license""]",Dynasty Restaurant,pending,pending
BH-efcc4537ee9de701,"EAGLE LIQUORS, INC.",EAGLELIQUORSINC,"[""LB-101969""]","[""EAGLE LIQUORS""]","[""alcohol_license""]",EAGLE LIQUORS,pending,pending
BH-433d3c0733ebbea3,"Eagles Deli,Inc.",EAGLESDELIINC,"[""LB-433376""]","[""Eagles Deli""]","[""alcohol_license""]","Eagles Deli,Inc.",pending,pending
BH-e36073b0027d45e1,EAHG Boston 2 TRS LLC,EAHGBOSTON2TRSLLC,"[""LB-101655""]","[""Hotel AKA Boston Common""]","[""alcohol_license""]",EAHG Boston 2 TRS,pending,pending
BH-e30f32465e60b094,EAHG Boston TRS LLC,EAHGBOSTONTRSLLC,"[""LB-101658""]","[""Hotel AKA Back Bay""]","[""alcohol_license""]",EAHG Boston TRS,pending,pending
BH-6417d36e3e9fe08e,"EARL'S RESTAURANT (BOSTON, MA) INC.",EARLSRESTAURANTBOSTONMAINC,"[""LB-162550""]","[""EARL'S KITCHEN + BAR""]","[""alcohol_license""]","EARL'S RESTAURANT (BOSTON, MA)",pending,pending
BH-d898fe8e5ffd5ca4,"Earl's Restaurant (Seaport, MA) Inc.",EARLSRESTAURANTSEAPORTMAINC,"[""LB-99339""]","[""Earl's Kitchen + Bar""]","[""alcohol_license""]","Earl's Restaurant (Seaport, MA)",pending,pending
BH-a284f722590de3cd,Early Monsoon LLC,EARLYMONSOONLLC,"[""LB-99092""]","[""Don’t Tell Aunty""]","[""alcohol_license""]",Early Monsoon,pending,pending
BH-79fa0ed69aced3f4,East Boston Kappy’s Inc.,EASTBOSTONKAPPYSINC,"[""LB-101858""]","[""Kappy’s Fine Wine & Spirits""]","[""alcohol_license""]",East Boston Kappy’s,pending,pending
BH-71cf0f56be28fb28,"EAST BOSTON YACHT CLUB,INC.",EASTBOSTONYACHTCLUBINC,"[""LB-98808""]",[],"[""alcohol_license""]","EAST BOSTON YACHT CLUB,INC.",pending,pending
BH-c933f0a6e73368f8,"Eastie Caffe Dello Sport, Inc.",EASTIECAFFEDELLOSPORTINC,"[""LB-578142""]","[""Caffe Dello Sport Eastie""]","[""alcohol_license""]",Eastie Caffe Dello Sport,pending,pending
BH-cf7105646279cb24,"EATALY BOSTON, LLC",EATALYBOSTONLLC,"[""LB-99355""]","[""EATALY""]","[""alcohol_license""]",EATALY BOSTON,pending,pending
BH-4467d43f89d98be9,"EAT PHO, LLC",EATPHOLLC,"[""LB-99657""]","[""EAT PHO""]","[""alcohol_license""]",EAT PHO,pending,pending
BH-3702fbcb46a29fd8,"EAT REAL FOOD, LLC",EATREALFOODLLC,"[""LB-309339""]","[""GRAY'S HALL""]","[""alcohol_license""]",EAT REAL FOOD,pending,pending
BH-c8ec613d9390aa69,"EBO & Co. Grocery, LLC.",EBOCOGROCERYLLC,"[""LB-446829""]","[""EBO & Co. Grocery""]","[""alcohol_license""]",EBO & Co. Grocery,pending,pending
BH-0559d71c14a46d69,EC RESTAURANTS (BOSTON) CORP.,ECRESTAURANTSBOSTONCORP,"[""LB-99409""]","[""ELEPHANT & CASTLE""]","[""alcohol_license""]",EC RESTAURANTS (BOSTON),pending,pending
BH-03f158a83855e6d1,EDDIE MERLOTS LLC,EDDIEMERLOTSLLC,"[""LB-98925""]","[""Eddie Merlot's""]","[""alcohol_license""]",EDDIE MERLOTS,pending,pending
BH-f2b6152d32f581c9,Eem-Aim Corporation,EEMAIMCORPORATION,"[""LB-99511""]","[""BalaMao Restaurant""]","[""alcohol_license""]",Eem-Aim,pending,pending
BH-8d4d23a564aa0c58,"EFTSROT, LLC",EFTSROTLLC,"[""LB-99684""]","[""GAGA SEAFOOD RESTAURANT""]","[""alcohol_license""]",EFTSROT,pending,pending
BH-cf200e4a0dc6d8f4,EIGHTY FIVE MAIN STREET LLC,EIGHTYFIVEMAINSTREETLLC,"[""LB-99131""]","[""Town Taqueria""]","[""alcohol_license""]",EIGHTY FIVE MAIN STREET,pending,pending
BH-7b2befb9bc659e59,"EK Boston Lounge, LLC",EKBOSTONLOUNGELLC,"[""LB-318027""]","[""Emirates""]","[""alcohol_license""]",EK Boston Lounge,pending,pending
BH-ab6797afe68a7211,"El Barco BackBay, LLC",ELBARCOBACKBAYLLC,"[""LB-99330""]","[""EL BARCO""]","[""alcohol_license""]",El Barco BackBay,pending,pending
BH-9c94a9b7d4f2e6f3,El Barrio MX LLC,ELBARRIOMXLLC,"[""LB-601427""]","[""El Barrio Mexican Grill""]","[""alcohol_license""]",El Barrio MX,pending,pending
BH-d09ab7a832f76416,"ELIOT HOTEL, INC.",ELIOTHOTELINC,"[""LB-101644""]","[""ELIOT HOTEL""]","[""alcohol_license""]",ELIOT HOTEL,pending,pending
BH-efdbc24c07fcfc18,"El Punto Restaurant & Lounge, LLC",ELPUNTORESTAURANTLOUNGELLC,"[""LB-519530""]","[""El Punto Restaurant & Lounge""]","[""alcohol_license""]",El Punto Restaurant & Lounge,pending,pending
BH-6e0397d39a946c7d,ELYAS LLC,ELYASLLC,"[""LB-140281""]","[""Savin Hill Wine & Spirits""]","[""alcohol_license""]",ELYAS,pending,pending
BH-d4148db39811305a,"EMANUEL ENTERPRISES, LLC",EMANUELENTERPRISESLLC,"[""LB-101611""]",[],"[""alcohol_license""]",EMANUEL ENTERPRISES,pending,pending
BH-e913ffd68e2c24de,"EMERALD SOCIETY OF THE BPD, INC.",EMERALDSOCIETYOFTHEBPDINC,"[""LB-98802""]",[],"[""alcohol_license""]",EMERALD SOCIETY OF THE BPD,pending,pending
BH-787e7ffb0a2f7387,"Emergency Exit Brewing, LLC",EMERGENCYEXITBREWINGLLC,"[""LB-358431""]","[""Distraction Brewing Company""]","[""alcohol_license""]",Emergency Exit Brewing,pending,pending
BH-07f14fc3f6b7b47c,EMERSON COLLEGE,EMERSONCOLLEGE,"[""LB-101574"", ""LB-101610""]","[""EMERSON COLLEGE""]","[""alcohol_license""]",EMERSON COLLEGE,pending,pending
BH-cced70b9fc4f1fc9,"EMMANUEL GROUP, INC.",EMMANUELGROUPINC,"[""LB-99660""]","[""OLIVEIRA'S RESTAURANT""]","[""alcohol_license""]",EMMANUEL GROUP,pending,pending
BH-1700512c1eb992bd,EMPORIO ANDUJAR CORPORATION,EMPORIOANDUJARCORPORATION,"[""LB-102019""]","[""TODESCA'S MARKET""]","[""alcohol_license""]",EMPORIO ANDUJAR,pending,pending
BH-7fd60528eab09885,"ENA LIQUORS, INC",ENALIQUORSINC,"[""LB-101859""]","[""Brother’s Wines & Spirits""]","[""alcohol_license""]",ENA LIQUORS,pending,pending
BH-6c971c2623987c95,"ENDEVER HOSPITALITY GROUP, LLC",ENDEVERHOSPITALITYGROUPLLC,"[""LB-98959""]","[""Warehouse Kitchen + Sports Bar""]","[""alcohol_license""]",ENDEVER HOSPITALITY GROUP,pending,pending
BH-a3dc0f7e62bb3fcb,"EQUINOX SC BOSTON, INC.",EQUINOXSCBOSTONINC,"[""LB-98900""]","[""blu""]","[""alcohol_license""]",EQUINOX SC BOSTON,pending,pending
BH-270996bc56dc1681,EREB ONE SEVENTY CHARLES LLC,EREBONESEVENTYCHARLESLLC,"[""LB-99103""]","[""THE WHITNEY HOTEL""]","[""alcohol_license""]",EREB ONE SEVENTY CHARLES,pending,pending
BH-c79e41f091c02ac4,E. R. ENTERPRISES,ERENTERPRISES,"[""LB-99392""]","[""SAVVOR Restaurant & Lounge""]","[""alcohol_license""]",E. R. ENTERPRISES,pending,pending
BH-baefeecb973c784d,"ESSENEX, INC.",ESSENEXINC,"[""LB-99566""]","[""WOODY'S GRILL AND TAP""]","[""alcohol_license""]",ESSENEX,pending,pending
BH-76c74351babd2996,"Ethiopian Cafe, Inc.",ETHIOPIANCAFEINC,"[""LB-364254"", ""LB-619539""]","[""Ethiopian Cafe""]","[""alcohol_license"", ""byob_separate""]",Ethiopian Cafe,pending,pending
BH-0705fb92a991581f,"Etnias Restaurant, Inc.",ETNIASRESTAURANTINC,"[""LB-99662""]","[""Etnias Restaurant""]","[""alcohol_license""]",Etnias Restaurant,pending,pending
BH-b4b7916d27780685,"EUROMART, INDIVIDUAL",EUROMARTINDIVIDUAL,"[""LB-102043""]",[],"[""alcohol_license""]","EUROMART, INDIVIDUAL",pending,pending
BH-320d4dc15a8a3d83,"Eventide Fenway, LLC",EVENTIDEFENWAYLLC,"[""LB-99203""]","[""Eventide Fenway""]","[""alcohol_license""]",Eventide Fenway,pending,pending
BH-41980e71aac9cc5c,"Evergreen Eatery, Inc.",EVERGREENEATERYINC,"[""LB-99645""]","[""Evergreen Eatery and Cafe""]","[""alcohol_license""]",Evergreen Eatery,pending,pending
BH-8d49e42813750bef,"EWalk SE1, LLC",EWALKSE1LLC,"[""LB-99419""]","[""THE ELEPHANT WALK""]","[""alcohol_license""]",EWalk SE1,pending,pending
BH-474a57624ee44284,"Excel Boston Seaport, LP",EXCELBOSTONSEAPORTLP,"[""LB-98784""]","[""Moxies""]","[""alcohol_license""]",Excel Boston Seaport,pending,pending
BH-abbea1968c95022f,Exchange Hospitality LLC,EXCHANGEHOSPITALITYLLC,"[""LB-202298""]","[""The Exchange""]","[""alcohol_license""]",Exchange Hospitality,pending,pending
BH-5f039949ecd191f0,Facility Concession Services LLC,FACILITYCONCESSIONSERVICESLLC,"[""LB-99272"", ""LB-99313""]","[""CHARLES PLAYHOUSE"", ""SPECTRUM""]","[""alcohol_license""]",Facility Concession Services,pending,pending
BH-22b6cf71ab598695,"Fan Hall MV Restaurant, LLC",FANHALLMVRESTAURANTLLC,"[""LB-99402""]","[""Margaritaville""]","[""alcohol_license""]",Fan Hall MV Restaurant,pending,pending
BH-75f7e521312822ee,"FAS, LLC",FASLLC,"[""LB-595045""]","[""Mesob Restaurant""]","[""alcohol_license""]",FAS,pending,pending
BH-c83294aec3699f16,"FAZIO ENTERPRISES, INC.",FAZIOENTERPRISESINC,"[""LB-143247""]","[""Fazio Mobile""]","[""alcohol_license""]",FAZIO ENTERPRISES,pending,pending
BH-4254abc1289f26ac,"FEDERAL WINE & SPIRITS, INC.",FEDERALWINESPIRITSINC,"[""LB-101920""]","[""FEDERAL WINE""]","[""alcohol_license""]",FEDERAL WINE & SPIRITS,pending,pending
BH-42f11db8b3eafcb1,FENWAY BEER & WINE CORPORATION,FENWAYBEERWINECORPORATION,"[""LB-145840""]","[""Fenway Beer Shop""]","[""alcohol_license""]",FENWAY BEER & WINE,pending,pending
BH-155aeb5297397eca,Fenway Food Hall LLC,FENWAYFOODHALLLLC,"[""LB-99113""]","[""Time Out Market""]","[""alcohol_license""]",Fenway Food Hall,pending,pending
BH-adc912fd0669ca68,Fenway Johnnie's LLC,FENWAYJOHNNIESLLC,"[""LB-98966""]","[""FENWAY JOHNNIE'S""]","[""alcohol_license""]",Fenway Johnnie's,pending,pending
BH-ddf36c03ac196200,"FERMENT, LLC",FERMENTLLC,"[""LB-102055""]","[""STREETCAR""]","[""alcohol_license""]",FERMENT,pending,pending
BH-d1ab19c724d25dc5,"FERNANDEZ LIQUOR, INC.",FERNANDEZLIQUORINC,"[""LB-101856""]","[""SEAVER LIQUORS""]","[""alcohol_license""]",FERNANDEZ LIQUOR,pending,pending
BH-0c64dcab0a7ae9af,"FERNANDEZ LIQUORS II, INC.",FERNANDEZLIQUORSIIINC,"[""LB-101853""]",[],"[""alcohol_license""]",FERNANDEZ LIQUORS II,pending,pending
BH-a53672318fa72660,"F&H, INC.",FHINC,"[""LB-583866""]","[""Mi Pueblito Restaurant""]","[""alcohol_license""]",F&H,pending,pending
BH-74d77f422829d437,"FIELDS STATION LIQUORS, INC.",FIELDSSTATIONLIQUORSINC,"[""LB-101887""]","[""Supreme Liquors - Fields Station""]","[""alcohol_license""]",FIELDS STATION LIQUORS,pending,pending
BH-e8dad332d4305a58,FINS SUSHI & GRILL,FINSSUSHIGRILL,"[""LB-99548""]","[""Fins Sushi & Grill""]","[""alcohol_license""]",FINS SUSHI & GRILL,pending,pending
BH-205df9c6a352cc8f,"FIRE IT UP STATE STREET,LLC",FIREITUPSTATESTREETLLC,"[""LB-99794""]","[""CRUSH PIZZA""]","[""alcohol_license""]","FIRE IT UP STATE STREET,LLC",pending,pending
BH-5c10a318ef218b73,"FIRST ATLAS LIONS, LLC",FIRSTATLASLIONSLLC,"[""LB-99487""]","[""Street Bistro""]","[""alcohol_license""]",FIRST ATLAS LIONS,pending,pending
BH-4504014b9f622fc6,"FIRST BOSTON TEN PIN, INC.",FIRSTBOSTONTENPININC,"[""LB-133944""]","[""Boston Bowl""]","[""alcohol_license""]",FIRST BOSTON TEN PIN,pending,pending
BH-f515cd3e7bd7bf7e,"First Street Distillers, LLC",FIRSTSTREETDISTILLERSLLC,"[""LB-99155""]","[""King Bee""]","[""alcohol_license""]",First Street Distillers,pending,pending
BH-30f3bd00633b7d54,"First Watch Restaurants, Inc",FIRSTWATCHRESTAURANTSINC,"[""LB-101570""]","[""First Watch #1180""]","[""alcohol_license""]",First Watch Restaurants,pending,pending
BH-cb92fdf2213527b3,Five Iron Golf Boston LLC,FIVEIRONGOLFBOSTONLLC,"[""LB-99224""]","[""Five Iron Golf""]","[""alcohol_license""]",Five Iron Golf Boston,pending,pending
BH-a532523fceb1b74f,Five Iron Golf Seaport LLC,FIVEIRONGOLFSEAPORTLLC,"[""LB-99459""]","[""Five Iron Golf""]","[""alcohol_license""]",Five Iron Golf Seaport,pending,pending
BH-ad2907335ada2a4e,"FJS, INC.",FJSINC,"[""LB-98987""]","[""SANTARPIO""]","[""alcohol_license""]",FJS,pending,pending
BH-9d6a81642b2ff0bc,"FLAMES RESTAURANT II, INC.",FLAMESRESTAURANTIIINC,"[""LB-99855""]","[""FLAMES RESTAURANT""]","[""alcohol_license""]",FLAMES RESTAURANT II,pending,pending
BH-283fa3ccefbd9847,"Flatbread Boston Landing, LLC",FLATBREADBOSTONLANDINGLLC,"[""LB-99150""]","[""FLATBREAD COMPANY""]","[""alcohol_license""]",Flatbread Boston Landing,pending,pending
BH-df0560d00f870879,"FLIGHT CLUB SEAPORT, LLC",FLIGHTCLUBSEAPORTLLC,"[""LB-99234""]",[],"[""alcohol_license""]",FLIGHT CLUB SEAPORT,pending,pending
BH-bd279884331cc391,FLIK INTERNATIONAL CORP.,FLIKINTERNATIONALCORP,"[""LB-98978""]","[""Flik""]","[""alcohol_license""]",FLIK INTERNATIONAL,pending,pending
BH-a40950fc891343c0,"FLORENTINE CAFE, INC.",FLORENTINECAFEINC,"[""LB-99087""]","[""FLORENTINE CAFE""]","[""alcohol_license""]",FLORENTINE CAFE,pending,pending
BH-92ff13ac7052bd92,"Florenza, Inc.",FLORENZAINC,"[""LB-574154""]","[""Florenza""]","[""alcohol_license""]",Florenza,pending,pending
BH-6d50598465653b4d,"Flores Mantilla, Inc.",FLORESMANTILLAINC,"[""LB-595019""]","[""Flores Mantilla""]","[""alcohol_license""]",Flores Mantilla,pending,pending
BH-046334778817dd36,Flour & Egg LLC,FLOUREGGLLC,"[""LB-101579""]","[""SJ’s""]","[""alcohol_license""]",Flour & Egg,pending,pending
BH-573e89b3c0f276b5,"FM Restaurants Signature OpCo, LLC.",FMRESTAURANTSSIGNATUREOPCOLLC,"[""LB-99332""]","[""SOL Mexican Cocina""]","[""alcohol_license""]",FM Restaurants Signature OpCo,pending,pending
BH-eaead74d9d69effc,FOGAO GAUCHO LLC,FOGAOGAUCHOLLC,"[""LB-101576""]",[],"[""alcohol_license""]",FOGAO GAUCHO,pending,pending
BH-114e61eb4893c384,FOGO DE CHAO CHURRASCARIA(BOSTON)LLC,FOGODECHAOCHURRASCARIABOSTONLLC,"[""LB-98917""]","[""FOGO DE CHAO CHURRASCARIA""]","[""alcohol_license""]",FOGO DE CHAO CHURRASCARIA(BOSTON)LLC,pending,pending
BH-ef5253afcf2ff6fe,"Food Fiesta Group, LLC",FOODFIESTAGROUPLLC,"[""LB-460883""]","[""Casa Bonita Mexican Grill""]","[""alcohol_license""]",Food Fiesta Group,pending,pending
BH-6a966340a4768b5b,"Food House, Inc.",FOODHOUSEINC,"[""LB-99512""]","[""FRIENDSHIP BBQ ALLSTON""]","[""alcohol_license""]",Food House,pending,pending
BH-6e68c3cce41e51c0,Foodies South Boston LLC,FOODIESSOUTHBOSTONLLC,"[""LB-454574""]","[""Foodies Market""]","[""alcohol_license""]",Foodies South Boston,pending,pending
BH-e40bcb78bb76351e,"FOODIE'S URBAN MARKET, LLC",FOODIESURBANMARKETLLC,"[""LB-102044""]","[""FOODIE'S URBAN MARKET""]","[""alcohol_license""]",FOODIE'S URBAN MARKET,pending,pending
BH-89ba51c90d97eced,"Food & Life Companies USA, LLC",FOODLIFECOMPANIESUSALLC,"[""LB-99785""]","[""Sakabayashi Sushi Tavern by Sushiro""]","[""alcohol_license""]",Food & Life Companies USA,pending,pending
BH-03bebe83bca07577,Food Opera Inc.,FOODOPERAINC,"[""LB-99638""]","[""Food Opera""]","[""alcohol_license""]",Food Opera,pending,pending
BH-9dc023e477536d61,"FOREST HILLS FINE WINE, INC.",FORESTHILLSFINEWINEINC,"[""LB-101872""]","[""FOREST HILLS FINE WINE""]","[""alcohol_license""]",FOREST HILLS FINE WINE,pending,pending
BH-a1083d8c4259af56,"Fork & Knife, LLC",FORKKNIFELLC,"[""LB-99367""]","[""Sloane's""]","[""alcohol_license""]",Fork & Knife,pending,pending
BH-41dbc19c578bb1b7,Formaggio South End Inc.,FORMAGGIOSOUTHENDINC,"[""LB-102033""]","[""Formaggio Kitchen""]","[""alcohol_license""]",Formaggio South End,pending,pending
BH-827d3862383bb092,"FOUR SEASONS OF MASSACHUSETTS, INC.",FOURSEASONSOFMASSACHUSETTSINC,"[""LB-101617""]","[""FOUR SEASONS""]","[""alcohol_license""]",FOUR SEASONS OF MASSACHUSETTS,pending,pending
BH-ec378a7df4f87582,F. P. Restaurant Inc.,FPRESTAURANTINC,"[""LB-99350""]","[""Saraceno/Bella Vista""]","[""alcohol_license""]",F. P. Restaurant,pending,pending
BH-ad6d9c43eb70fbbd,Frago Restaurant SB LLC,FRAGORESTAURANTSBLLC,"[""LB-99323""]","[""Shy Bird""]","[""alcohol_license""]",Frago Restaurant SB,pending,pending
BH-169391e8b823f6e9,Fresh Boston Retail LLC,FRESHBOSTONRETAILLLC,"[""LB-481086""]","[""Fresh Boston""]","[""alcohol_license""]",Fresh Boston Retail,complete,pending
BH-215b80ed41e4aa30,Fresh Food Generation LLC,FRESHFOODGENERATIONLLC,"[""LB-583884""]","[""Fresh Food Generation""]","[""alcohol_license""]",Fresh Food Generation,pending,pending
BH-6a7e5ad19da2d86e,FSW LLC,FSWLLC,"[""LB-99435""]","[""CLOCK TAVERN""]","[""alcohol_license""]",FSW,pending,pending
BH-c1a8954b576661b6,"FUJI AT INK BLOCK, INC.",FUJIATINKBLOCKINC,"[""LB-161359""]","[""FUJI AT INK BLOCK""]","[""alcohol_license""]",FUJI AT INK BLOCK,pending,pending
BH-a5fc6ad42a894ef2,"FULL COMP, INC.",FULLCOMPINC,"[""LB-162571""]","[""MARE""]","[""alcohol_license""]",FULL COMP,pending,pending
BH-a28fb20201947d19,GAGAN CORPORATION,GAGANCORPORATION,"[""LB-99598""]","[""INDIA QUALITY RESTAURANT""]","[""alcohol_license""]",GAGAN,pending,pending
BH-87cd1c0cc56de9f5,"GAINSBOROUGH HOSPITALITY, INC.",GAINSBOROUGHHOSPITALITYINC,"[""LB-99076""]","[""Two Saints Tavern/Dos Diablos""]","[""alcohol_license""]",GAINSBOROUGH HOSPITALITY,pending,pending
BH-ba0cbe4617c1e7fb,GALMIKE CORP.,GALMIKECORP,"[""LB-99032""]","[""HARP & BARD""]","[""alcohol_license""]",GALMIKE,pending,pending
BH-64821ff19295f5a5,Galway House Inc.,GALWAYHOUSEINC,"[""LB-98983""]","[""The Galway House""]","[""alcohol_license""]",Galway House,pending,pending
BH-79384c00f146c609,"GALWAY, INC.",GALWAYINC,"[""LB-99359""]","[""THE HARP""]","[""alcohol_license""]",GALWAY,pending,pending
BH-4cbb61182c244481,"GAMBROS, INC.",GAMBROSINC,"[""LB-99606""]","[""ERNESTOS PIZZERIA""]","[""alcohol_license""]",GAMBROS,pending,pending
BH-fa52fe37e5218a9c,"GAME ON FENWAY, LLC",GAMEONFENWAYLLC,"[""LB-98928""]","[""GAME ON SPORTS CAFE""]","[""alcohol_license""]",GAME ON FENWAY,pending,pending
